profession_code;profession_name;active;category;date_creation;date_creation_mistake;date_modify;date_modify_mistake;deleted;etks
365883;Печевой на дистилляции металлов;t;;2015-04-21;0;2015-04-21;0;f;73
189354;Сушильщик длиннотрубчатых макарон;t;4;2015-04-21;0;2015-04-21;0;f;55
181297;Сборщик браслетов и брекеров;t;3-5;2015-04-21;0;2015-04-21;0;f;33
246913;Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность);t;1;2015-04-21;0;2015-04-21;0;f;
161611;Оператор центрального пульта управления в производстве древесных и костровых плит;t;5;2015-04-21;0;2015-04-21;0;f;40
138422;Машинист машин по добыче и переработке фрезерного торфа;t;4-6;2015-04-21;0;2015-04-21;0;f;4
163566;Отжигальщик прецизионной стали и сплавов;t;2-3;2015-04-21;0;2015-04-21;0;f;7
170485;Прессовщик махорочной пыли;t;2;2015-04-21;0;2015-04-21;0;f;55
210358;Главный электроник;t;1;2015-04-21;0;2015-04-21;0;f;
176320;Разливщик химической продукции;t;2-3;2015-04-21;0;2015-04-21;0;f;7
185137;Слесарь по ремонту агрегатов;t;1-6;2015-04-21;0;2015-04-21;0;f;22
148354;Навесчик заготовок;t;1-2;2015-04-21;0;2015-04-21;0;f;33
270787;Техник по электрохимической защите;t;2;2015-04-21;0;2015-04-21;0;f;
156558;Оператор - кузнец на автоматических и полуавтоматических линиях;t;3-5;2015-04-21;0;2015-04-21;0;f;2
116353;Гарнировщик музыкальных инструментов;t;2-4;2015-04-21;0;2015-04-21;0;f;63
104074;Аппаратчик обеззоливания, мягчения;t;4-5;2015-04-21;0;2015-04-21;0;f;48
220735;Заведующий платформой (пассажирской, сортировочной);t;1;2015-04-21;0;2015-04-21;0;f;
269807;Техник-гидрогеолог;t;2;2015-04-21;0;2015-04-21;0;f;
178400;Регенераторщик отработанного масла;t;1-3;2015-04-21;0;2015-04-21;0;f;1
122123;Заправщик поливомоечных машин;t;2;2015-04-21;0;2015-04-21;0;f;1
101220;Аппаратчик воздухоразделения;t;2-6;2015-04-21;0;2015-04-21;0;f;1
212713;Дежурный пульта управления;t;3;2015-04-21;0;2015-04-21;0;f;
172404;Приготовитель эмалевых порошков;t;2-4;2015-04-21;0;2015-04-21;0;f;2
461027;Риэлтер;t;2;2015-04-21;0;2015-04-21;0;f;
129565;Контролер-испытатель боевых и специальных машин (в дорожных условиях);t;;2015-04-21;0;2015-04-21;0;f;1985 г. б/н
200074;Агент морской;t;3;2015-04-21;0;2015-04-21;0;f;
164681;Паяльщик труб;t;3-4;2015-04-21;0;2015-04-21;0;f;7
219615;Заведующий докторантурой;t;1;2015-04-21;0;2015-04-21;0;f;
199290;Электрослесарь по ремонту электрооборудования электростанций;t;2-6;2015-04-21;0;2015-04-21;0;f;9
212048;Дежурный бюро пропусков;t;3;2015-04-21;0;2015-04-21;0;f;
192003;Травильщик фольги;t;2-3;2015-04-21;0;2015-04-21;0;f;20
241182;Механик - бригадир пассажирского поезда;t;2;2015-04-21;0;2015-04-21;0;f;
120715;Заготовщик черни;t;5;2015-04-21;0;2015-04-21;0;f;65
238315;Мастер дистанции (гражданских сооружений, электроснабжения и др.);t;1;2015-04-21;0;2015-04-21;0;f;
271883;Уполномоченный по правам человека;t;1;2015-04-21;0;2015-04-21;0;f;
183220;Сборщик эндокринно-ферментного сырья;t;3;2015-04-21;0;2015-04-21;0;f;52
160816;Оператор технологических установок;t;2-6;2015-04-21;0;2015-04-21;0;f;36
115882;Вышкомонтажник-сварщик;t;3-6;2015-04-21;0;2015-04-21;0;f;6
131917;Краскотер;t;1-3;2015-04-21;0;2015-04-21;0;f;26
249321;Начальник службы делопроизводства в Администрации Президента Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
101447;Аппаратчик выделения ацетофенона;t;4-5;2015-04-21;0;2015-04-21;0;f;32
197098;Штамповщик методом взрыва;t;3-6;2015-04-21;0;2015-04-21;0;f;2
172008;Приготовитель пробковой крупы;t;2-3;2015-04-21;0;2015-04-21;0;f;37
220612;Заведующий пакгаузом;t;1;2015-04-21;0;2015-04-21;0;f;
144245;Мездрильщик;t;2, 4 - 6;2015-04-21;0;2015-04-21;0;f;48
173958;Промывальщик - пропарщик цистерн;t;3-5;2015-04-21;0;2015-04-21;0;f;56
167361;Подготовщик сырья;t;1;2015-04-21;0;2015-04-21;0;f;47
144442;Механизатор (докер-механизатор) комплексной бригады на прогрузочно-разгрузочных работах;t;3-6;2015-04-21;0;2015-04-21;0;f;1
180237;Рентгеномеханик;t;4-6;2015-04-21;0;2015-04-21;0;f;20
215722;Директор типографии;t;1;2015-04-21;0;2015-04-21;0;f;
301824;Аппаратчик гидролиза;t;;2015-04-21;0;2015-04-21;0;f;73
451097;Начальник центра (отдела) по связям с общественностью;t;1;2015-04-21;0;2015-04-21;0;f;
123200;Изготовитель изделий из органического стекла;t;;2015-04-21;0;2015-04-21;0;f;27
212635;Дежурный по тарифной документации;t;3;2015-04-21;0;2015-04-21;0;f;
214333;Директор музыкального (танцевального) коллектива;t;1;2015-04-21;0;2015-04-21;0;f;
114574;Водитель трамвая;t;3-5;2015-04-21;0;2015-04-21;0;f;56
183292;Сварщик арматурных сеток и каркасов;t;2-5;2015-04-21;0;2015-04-21;0;f;42
165237;Переработчик радиоактивных отходов;t;2-6;2015-04-21;0;2015-04-21;0;f;1
122737;Зуборезчик;t;2-6;2015-04-21;0;2015-04-21;0;f;2
154463;Окрасчик изделий из стеклопластиков;t;2-3;2015-04-21;0;2015-04-21;0;f;29
113073;Вагонетчик воздушно-канатной дороги;t;2;2015-04-21;0;2015-04-21;0;f;4
181935;Сборщик микросхем;t;2-5;2015-04-21;0;2015-04-21;0;f;20
189034;Стыковщик полос;t;1-2;2015-04-21;0;2015-04-21;0;f;33
111006;Аппаратчик шаровых мельниц;t;4-6;2015-04-21;0;2015-04-21;0;f;26
255013;Первый заместитель Председателя Правительства Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
150640;Наплавщик пластмассы;t;2-4;2015-04-21;0;2015-04-21;0;f;2
100321;Автоматчик по изготовлению деталей клавишных инструментов;t;2-4;2015-04-21;0;2015-04-21;0;f;63
192751;Укладчик - выбиральщик мокрого товара и пряжи вручную;t;2;2015-04-21;0;2015-04-21;0;f;47
471067;Техник связи (АТС);t;2;2015-04-21;0;2015-04-21;0;f;
114447;Водитель аэросаней;t;3;2015-04-21;0;2015-04-21;0;f;56
400678;Администратор вычислительной сети;t;2;2015-04-21;0;2015-04-21;0;f;
111576;Бакелизаторщик;t;2-5;2015-04-21;0;2015-04-21;0;f;17
153155;Обработчик мясных туш;t;3;2015-04-21;0;2015-04-21;0;f;52
181121;Санитарка (мойщица);t;;2015-04-21;0;2015-04-21;0;f;1
144955;Модельщик по металлическим моделям;t;1-6;2015-04-21;0;2015-04-21;0;f;2
190506;Съемщик теплоизоляционных изделий;t;3-4;2015-04-21;0;2015-04-21;0;f;43
171007;Прессовщик секций, катушек и изоляционных деталей электрических машин и аппаратов;t;1-4;2015-04-21;0;2015-04-21;0;f;19
153092;Обработчик меховых шкурок;t;2;2015-04-21;0;2015-04-21;0;f;48
231227;Инструктор - методист физкультурно-спортивных организаций;t;2;2015-04-21;0;2015-04-21;0;f;
133344;Лакировщик жести и труб;t;2-4;2015-04-21;0;2015-04-21;0;f;2
229744;Инспектор по котлонадзору;t;2;2015-04-21;0;2015-04-21;0;f;
277220;Эвакуатор;t;3;2015-04-21;0;2015-04-21;0;f;
131328;Корректировщик шлама;t;2;2015-04-21;0;2015-04-21;0;f;7
271718;Тренер - оператор видеозаписи сборной команды;t;2;2015-04-21;0;2015-04-21;0;f;
192319;Трубогибщик судовой;t;1-6;2015-04-21;0;2015-04-21;0;f;23
247564;Начальник отделения (финансово-экономического и административного);t;1;2015-04-21;0;2015-04-21;0;f;
114292;Взрывник;t;2-6;2015-04-21;0;2015-04-21;0;f;4
266419;Стажер-исследователь (в области филологии);t;2;2015-04-21;0;2015-04-21;0;f;
246951;Начальник отдела (финансово-экономического и административного);t;1;2015-04-21;0;2015-04-21;0;f;
139158;Машинист (обжигальщик) шахтных печей;t;5-6;2015-04-21;0;2015-04-21;0;f;42
241322;Механик гидроузла (шлюза);t;2;2015-04-21;0;2015-04-21;0;f;
202224;Ассистент оператора тележурналистского комплекта;t;2;2015-04-21;0;2015-04-21;0;f;
182815;Сборщик ударных инструментов;t;2-4;2015-04-21;0;2015-04-21;0;f;63
254746;Паспортист;t;3;2015-04-21;0;2015-04-21;0;f;
176814;Разрисовщик игрушек;t;3-5;2015-04-21;0;2015-04-21;0;f;64
250001;Начальник (заведующий) типографии;t;1;2015-04-21;0;2015-04-21;0;f;
156127;Оператор ионитовой установки;t;4;2015-04-21;0;2015-04-21;0;f;55
119277;Дробильщик электроугольного производства;t;2-3;2015-04-21;0;2015-04-21;0;f;19
155644;Оператор гранулирования минеральной ваты;t;4;2015-04-21;0;2015-04-21;0;f;43
192427;Трубопрокатчик;t;2-6;2015-04-21;0;2015-04-21;0;f;8
173553;Прожекторист;t;;2015-04-21;0;2015-04-21;0;f;1
123085;Изготовитель деталей для духовых инструментов;t;2-5;2015-04-21;0;2015-04-21;0;f;63
105984;Аппаратчик получения составов для рентгеновских экранов;t;4;2015-04-21;0;2015-04-21;0;f;31
244246;Начальник аэроклуба;t;1;2015-04-21;0;2015-04-21;0;f;
194091;Формовщик колбасных изделий;t;1-5;2015-04-21;0;2015-04-21;0;f;52
265685;Специалист II категории в аппарате Верховного Суда Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
215898;Директор фабрики;t;1;2015-04-21;0;2015-04-21;0;f;
425266;Инженер по авторскому надзору;t;2;2015-04-21;0;2015-04-21;0;f;
233608;Капитан флота;t;1;2015-04-21;0;2015-04-21;0;f;
425586;Инженер по диагностике технического состояния автомобилей, дорожно-строительных машин и механизмов;t;2;2015-04-21;0;2015-04-21;0;f;
144508;Механик по обслуживанию звуковой техники;t;2-6;2015-04-21;0;2015-04-21;0;f;62
112920;Бурильщик капитального ремонта скважин;t;5-6;2015-04-21;0;2015-04-21;0;f;6
191602;Токарь по обработке абразивных изделий;t;2-6;2015-04-21;0;2015-04-21;0;f;17
198743;Электромонтер-релейщик;t;2-6;2015-04-21;0;2015-04-21;0;f;56
138441;Машинист машин по заготовке тростника;t;4-5;2015-04-21;0;2015-04-21;0;f;39
214772;Директор по кадрам и быту;t;1;2015-04-21;0;2015-04-21;0;f;
175987;Развесчик химического сырья;t;3;2015-04-21;0;2015-04-21;0;f;26
178824;Резчик брикета и заготовок;t;2;2015-04-21;0;2015-04-21;0;f;7
196146;Шихтовщик;t;3-5;2015-04-21;0;2015-04-21;0;f;24
102120;Аппаратчик деструкции;t;4-5;2015-04-21;0;2015-04-21;0;f;27
165326;Перфораторщик магнитных лент;t;2-3;2015-04-21;0;2015-04-21;0;f;34
220970;Заведующий (начальник) приемной;t;1;2015-04-21;0;2015-04-21;0;f;
125352;Изолировщик проводов;t;3;2015-04-21;0;2015-04-21;0;f;19
179795;Резчик элекроизоляционных материалов;t;3;2015-04-21;0;2015-04-21;0;f;43
113092;Вагранщик;t;3-6;2015-04-21;0;2015-04-21;0;f;43
144033;Машинист электровоза тушильного вагона;t;3-6;2015-04-21;0;2015-04-21;0;f;7
127381;Кессонщик-проходчик;t;5-6;2015-04-21;0;2015-04-21;0;f;3
199159;Электрослесарь подземный;t;3-5;2015-04-21;0;2015-04-21;0;f;4
151696;Обжигальщик изделий строительной керамики;t;2-6;2015-04-21;0;2015-04-21;0;f;45
278830;Энтомолог;t;2;2015-04-21;0;2015-04-21;0;f;
175421;Рабочий плодоовощного хранилища;t;2;2015-04-21;0;2015-04-21;0;f;1
190328;Съемщик оптических характеристик;t;2-4;2015-04-21;0;2015-04-21;0;f;29
147084;Моторист автоматизированной топливоподачи;t;III - V (группы);2015-04-21;0;2015-04-21;0;f;9
249729;Начальник станции (в промышленности);t;1;2015-04-21;0;2015-04-21;0;f;
133768;Лесовод;t;2-6;2015-04-21;0;2015-04-21;0;f;39
225033;Инженер линейных сооружений связи и абонентских устройств;t;2;2015-04-21;0;2015-04-21;0;f;
162370;Оправщик огнеупорных изделий;t;2-3;2015-04-21;0;2015-04-21;0;f;7
256604;Председатель Верховного Суда Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
213680;Директор (заведующий) дома (детского, отдыха, творчества и др.);t;1;2015-04-21;0;2015-04-21;0;f;
236174;Кранмейстер;t;1;2015-04-21;0;2015-04-21;0;f;
225461;Инженер по вышкостроению;t;2;2015-04-21;0;2015-04-21;0;f;
126681;Калибровщик форм;t;3-4;2015-04-21;0;2015-04-21;0;f;27
206225;Глава администрации (сельской, поселковой);t;1;2015-04-21;0;2015-04-21;0;f;
144654;Миксовщик;t;2-6;2015-04-21;0;2015-04-21;0;f;41
465901;Специалист по связям с общественностью;t;2;2015-04-21;0;2015-04-21;0;f;
131368;Корчевщик;t;2;2015-04-21;0;2015-04-21;0;f;4
327580;Кладовщик инструментальной кладовой;t;;2015-04-21;0;2015-04-21;0;f;73
105683;Аппаратчик получения кукурузного масла;t;5;2015-04-21;0;2015-04-21;0;f;55
179329;Резчик нитей стержней;t;3;2015-04-21;0;2015-04-21;0;f;40
258592;Производитель аварийно-спасательных, подводно-технических и других специальных работ;t;1;2015-04-21;0;2015-04-21;0;f;
103090;Аппаратчик коагулирования шляма;t;;2015-04-21;0;2015-04-21;0;f;49
152063;Обкатчик клюквы;t;1-3;2015-04-21;0;2015-04-21;0;f;55
116781;Глазировщик;t;1-4;2015-04-21;0;2015-04-21;0;f;55
166719;Плотник;t;2-6;2015-04-21;0;2015-04-21;0;f;3
116917;Голлендорщик;t;4-5;2015-04-21;0;2015-04-21;0;f;42
120589;Заготовщик смеси для строительных плит из костры;t;3;2015-04-21;0;2015-04-21;0;f;40
102539;Аппаратчик запаривания одонков;t;2;2015-04-21;0;2015-04-21;0;f;47
156897;Оператор логоскопа;t;4-5;2015-04-21;0;2015-04-21;0;f;7
250618;Начальник управления в аппарате Центральной избирательной комиссии Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
246699;Начальник нижнего склада;t;1;2015-04-21;0;2015-04-21;0;f;
207571;Главный инженер (на транспорте, в связи, материально-техническом снабжении и сбыте);t;1;2015-04-21;0;2015-04-21;0;f;
199642;Ювелир-закрепщик;t;1-6;2015-04-21;0;2015-04-21;0;f;65
191000;Термист;t;2-6;2015-04-21;0;2015-04-21;0;f;2
191265;Термопечатник;t;4-5;2015-04-21;0;2015-04-21;0;f;47
177215;Раскладчик листового табака;t;2;2015-04-21;0;2015-04-21;0;f;55
149643;Наладчик оборудования металлопокрытия и окраски;t;4-6;2015-04-21;0;2015-04-21;0;f;2
236358;Культорганизатор детских внешкольных учреждений;t;2;2015-04-21;0;2015-04-21;0;f;
128276;Коллекционер образцов тканей;t;2-3;2015-04-21;0;2015-04-21;0;f;47
126548;Калибровщик пищевых продуктов;t;2;2015-04-21;0;2015-04-21;0;f;51
325833;Испытатель изделий;t;;2015-04-21;0;2015-04-21;0;f;73
154745;Оператор автоматических и полуавтоматических линий станков и установок;t;2-4;2015-04-21;0;2015-04-21;0;f;2
134864;Матрос драги;t;1;2015-04-21;0;2015-04-21;0;f;4
120429;Заготовщик мягкой тары;t;1-2;2015-04-21;0;2015-04-21;0;f;46
158445;Оператор получения оптического стекловолокна;t;2-5;2015-04-21;0;2015-04-21;0;f;29
158820;Оператор поста управления агрегатами непрерывного травления, обезжиривания, лужения, оцинкования, лакирования и отжига;t;2-6;2015-04-21;0;2015-04-21;0;f;2
170790;Прессовщик пленочных материалов пресс- рулонным методом;t;5-6;2015-04-21;0;2015-04-21;0;f;27
142593;Машинист технологических насосов;t;2-7;2015-04-21;0;2015-04-21;0;f;36
118132;Делильщик кружев;t;1-3;2015-04-21;0;2015-04-21;0;f;47
155432;Оператор выращивания чистой культуры дрожжей;t;3-5;2015-04-21;0;2015-04-21;0;f;30
109398;Аппаратчик-сернильщик;t;2-3;2015-04-21;0;2015-04-21;0;f;20
273111;Фасовщица;t;3;2015-04-21;0;2015-04-21;0;f;
111044;Аппаратчик экстрагирования таннидов;t;3-6;2015-04-21;0;2015-04-21;0;f;48
128763;Комплектовщик пьезотехнических изделий;t;2-3;2015-04-21;0;2015-04-21;0;f;20
275297;Частный детектив;t;2;2015-04-21;0;2015-04-21;0;f;
266315;Стажер-исследователь (в области статистики);t;2;2015-04-21;0;2015-04-21;0;f;
138098;Машинист лакировально-гуммировальной машины;t;2-4;2015-04-21;0;2015-04-21;0;f;59
253404;Оператор при дежурном по локомотивному депо;t;3;2015-04-21;0;2015-04-21;0;f;
133081;Лаборант производства бактерийных препаратов;t;2-6;2015-04-21;0;2015-04-21;0;f;31
199623;Ювелир-гравер;t;5-6;2015-04-21;0;2015-04-21;0;f;65
141270;Машинист реверсивной паровой машины прокатного стана;t;1-6;2015-04-21;0;2015-04-21;0;f;7
181386;Сборщик выпрямителей;t;2-3;2015-04-21;0;2015-04-21;0;f;20
234865;Комендант объекта;t;3;2015-04-21;0;2015-04-21;0;f;
102558;Аппаратчик золения;t;4-5;2015-04-21;0;2015-04-21;0;f;48
127945;Клейщик резиновых, полимерных деталей и изделий;t;1-5;2015-04-21;0;2015-04-21;0;f;33
119309;Дрожжевод;t;2-4;2015-04-21;0;2015-04-21;0;f;55
210540;Государственный инспектор по геодезическому надзору;t;1;2015-04-21;0;2015-04-21;0;f;
110747;Аппаратчик фотохимического синтеза;t;3-5;2015-04-21;0;2015-04-21;0;f;31
147756;Набивщик изделий;t;3-4;2015-04-21;0;2015-04-21;0;f;48
184454;Скрутчик - изолировщик элементов кабелей связи;t;3-4;2015-04-21;0;2015-04-21;0;f;19
132271;Кузнец ручной ковки;t;2-5;2015-04-21;0;2015-04-21;0;f;2
179723;Резчик холодного металла;t;1-6;2015-04-21;0;2015-04-21;0;f;7
167355;Подготовщик сетематериалов;t;1-2;2015-04-21;0;2015-04-21;0;f;47
200414;Агроном (средней квалификации);t;2;2015-04-21;0;2015-04-21;0;f;
278379;Электромеханик перегрузочных машин;t;2;2015-04-21;0;2015-04-21;0;f;
175506;Рабочий ритуальных услуг;t;2;2015-04-21;0;2015-04-21;0;f;65
231532;Инструктор по лечебной физкультуре;t;2;2015-04-21;0;2015-04-21;0;f;
113730;Варщик восковой, клеевой массы и пропиточной смеси;t;1, 3;2015-04-21;0;2015-04-21;0;f;41
113425;Вальцовщик резиновых смесей;t;3-6;2015-04-21;0;2015-04-21;0;f;33
229778;Инспектор по оборонно-массовой работе;t;2;2015-04-21;0;2015-04-21;0;f;
269535;Техник аэрофотографической лаборатории;t;2;2015-04-21;0;2015-04-21;0;f;
239869;Мастер службы;t;1;2015-04-21;0;2015-04-21;0;f;
186290;Сортировщик алмазов;t;4-5;2015-04-21;0;2015-04-21;0;f;18
383896;Сепараторщик;t;;2015-04-21;0;2015-04-21;0;f;73
162949;Отварщик;t;3-4;2015-04-21;0;2015-04-21;0;f;47
177893;Распределитель силикатной массы;t;3;2015-04-21;0;2015-04-21;0;f;42
144423;Металлизатор электрокерамических изделий;t;3-4;2015-04-21;0;2015-04-21;0;f;45
337120;Машинист дробильно-помольно-сортировочных механизмов;t;;2015-04-21;0;2015-04-21;0;f;73
267017;Старший механик подводного аппарата;t;2;2015-04-21;0;2015-04-21;0;f;
191320;Термостатчик;t;3;2015-04-21;0;2015-04-21;0;f;31
128971;Конвертчик;t;1-2;2015-04-21;0;2015-04-21;0;f;59
206155;Гидрометнаблюдатель;t;3;2015-04-21;0;2015-04-21;0;f;
131762;Красильщик зеркал;t;2-3;2015-04-21;0;2015-04-21;0;f;44
243671;Нарядчик локомотивных (поездных, рефрижераторных) бригад;t;3;2015-04-21;0;2015-04-21;0;f;
235069;Консул;t;1;2015-04-21;0;2015-04-21;0;f;
185118;Слесарь по ремонту автомобилей;t;1-6;2015-04-21;0;2015-04-21;0;f;2
256652;Председатель государственного комитета;t;1;2015-04-21;0;2015-04-21;0;f;
163246;Отделочник кинофотоматериалов;t;2-5;2015-04-21;0;2015-04-21;0;f;34
129137;Консервировщик кожевенного и пушно- мехового сырья;t;3-4;2015-04-21;0;2015-04-21;0;f;1
276181;Шифровальщик;t;3;2015-04-21;0;2015-04-21;0;f;
186483;Сортировщик игольно-платинных изделий;t;1-2;2015-04-21;0;2015-04-21;0;f;11
194263;Формовщик разделительных и декоративных слоев;t;2-3;2015-04-21;0;2015-04-21;0;f;29
156613;Оператор линии в производстве пищевой продукции;t;3-6;2015-04-21;0;2015-04-21;0;f;51
303686;Аппаратчик нанесения металлического порошка;t;;2015-04-21;0;2015-04-21;0;f;73
226089;Инженер по механизации трудоемких процессов;t;2;2015-04-21;0;2015-04-21;0;f;
172616;Приемщик молочной продукции;t;;2015-04-21;0;2015-04-21;0;f;49
118537;Доводчик-притирщик;t;2-6;2015-04-21;0;2015-04-21;0;f;2
247028;Начальник отдела (компьютерного обеспечения);t;1;2015-04-21;0;2015-04-21;0;f;
272123;Управляющий контрольно-испытательной станцией;t;1;2015-04-21;0;2015-04-21;0;f;
122778;Зубошлифовщик;t;2-6;2015-04-21;0;2015-04-21;0;f;2
197543;Электроворсовальщик;t;2-3;2015-04-21;0;2015-04-21;0;f;64
151499;Обдирщик алмазов;t;3-6;2015-04-21;0;2015-04-21;0;f;65
274129;Хронометражист;t;2;2015-04-21;0;2015-04-21;0;f;
172230;Приготовитель стиральных растворов;t;3;2015-04-21;0;2015-04-21;0;f;66
449415;Начальник службы эксплуатации (заместитель главного инженера) исследовательского ядерного реактора (ускорителя заряженных частиц, экспериментальной установки);t;1;2015-04-21;0;2015-04-21;0;f;
128059;Клишист;t;2-5;2015-04-21;0;2015-04-21;0;f;27
266917;Старший механик - капитан;t;2;2015-04-21;0;2015-04-21;0;f;
149959;Наладчик технологического оборудования;t;2-8;2015-04-21;0;2015-04-21;0;f;20
117661;Грохотчик-шуровщик;t;2-3;2015-04-21;0;2015-04-21;0;f;4
127146;Каротажник;t;4-6;2015-04-21;0;2015-04-21;0;f;5
219386;Заведующий ветеринарным участком;t;1;2015-04-21;0;2015-04-21;0;f;
198527;Электромонтер по оперативным переключениям в распределительных сетях;t;V - VII (группы);2015-04-21;0;2015-04-21;0;f;9
102134;Аппаратчик десублимации;t;3-5;2015-04-21;0;2015-04-21;0;f;25
425730;Инженер по инженерно-техническим средствам физической защиты;t;2;2015-04-21;0;2015-04-21;0;f;
123978;Изготовитель полуфабрикатов из мяса птицы;t;3-4;2015-04-21;0;2015-04-21;0;f;52
230506;Инструктор;t;2;2015-04-21;0;2015-04-21;0;f;
205561;Генеральный директор научно-производственного объединения;t;1;2015-04-21;0;2015-04-21;0;f;
175900;Развальцовщик стекла;t;2-3;2015-04-21;0;2015-04-21;0;f;44
156990;Оператор машинного доения;t;4-6;2015-04-21;0;2015-04-21;0;f;70
207656;Главный казначей;t;1;2015-04-21;0;2015-04-21;0;f;
177408;Раскройщик бересты;t;2;2015-04-21;0;2015-04-21;0;f;65
124311;Изготовитель сметаны;t;3-4;2015-04-21;0;2015-04-21;0;f;52
140193;Машинист подъемника по опробованию скважин;t;5-6;2015-04-21;0;2015-04-21;0;f;6
109379;Аппаратчик сепарирования и флотации;t;2-3;2015-04-21;0;2015-04-21;0;f;47
157809;Оператор отстаивания и теплообмена;t;3;2015-04-21;0;2015-04-21;0;f;30
200144;Агент по заказам населения на перевозку;t;3;2015-04-21;0;2015-04-21;0;f;
213708;Директор дома-интерната для престарелых и инвалидов;t;1;2015-04-21;0;2015-04-21;0;f;
157118;Оператор моечно-очистительного агрегата;t;4;2015-04-21;0;2015-04-21;0;f;55
127201;Кастелянша;t;1-2;2015-04-21;0;2015-04-21;0;f;1
447763;Начальник отряда (в составе управления) ведомственной охраны;t;1;2015-04-21;0;2015-04-21;0;f;
207675;Главный кинооператор;t;1;2015-04-21;0;2015-04-21;0;f;
234352;Командир вспомогательной горноспасательной команды;t;1;2015-04-21;0;2015-04-21;0;f;
152383;Обмуровщик кислотных резервуаров;t;2-5;2015-04-21;0;2015-04-21;0;f;41
115810;Вышивальщик по коже и меху;t;4-6;2015-04-21;0;2015-04-21;0;f;65
332644;Лаборант-голографист;t;;2015-04-21;0;2015-04-21;0;f;73
424992;Инженер лаборатории;t;2;2015-04-21;0;2015-04-21;0;f;
143473;Машинист центрального теплового щита управления котлами;t;III - VII (группы);2015-04-21;0;2015-04-21;0;f;9
155451;Оператор высокочастотной установки;t;6;2015-04-21;0;2015-04-21;0;f;40
177291;Раскольщик алмазов;t;5-6;2015-04-21;0;2015-04-21;0;f;65
272087;Управляющий делами Президента Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
180383;Реставратор духовых инструментов;t;;2015-04-21;0;2015-04-21;0;f;59
176640;Размольщик (мельник) кости - паренки;t;4;2015-04-21;0;2015-04-21;0;f;52
165044;Перемотчик ленты;t;1-3;2015-04-21;0;2015-04-21;0;f;7
216833;Диспетчер маневровый железнодорожной станции;t;2;2015-04-21;0;2015-04-21;0;f;
174013;Промывщик бриллиантов и алмазов;t;2;2015-04-21;0;2015-04-21;0;f;65
233425;Капитан порта (портового пункта);t;1;2015-04-21;0;2015-04-21;0;f;
386150;Снаряжальщик детонаторов;t;;2015-04-21;0;2015-04-21;0;f;73
248590;Начальник путевой машины;t;1;2015-04-21;0;2015-04-21;0;f;
116245;Галтовщик деталей часов и камней;t;2-4;2015-04-21;0;2015-04-21;0;f;10
112899;Бункеровщик;t;2-4;2015-04-21;0;2015-04-21;0;f;1
240137;Мастер цеха;t;1;2015-04-21;0;2015-04-21;0;f;
267163;Старший штурман авиационного предприятия;t;2;2015-04-21;0;2015-04-21;0;f;
115007;Вулканизаторщик печатных форм;t;2-5;2015-04-21;0;2015-04-21;0;f;59
236080;Корреспондент специальный;t;2;2015-04-21;0;2015-04-21;0;f;
228648;Инженер-электроник;t;2;2015-04-21;0;2015-04-21;0;f;
167389;Поддувщик изделий;t;1-2;2015-04-21;0;2015-04-21;0;f;33
112066;Боец скота;t;2-6;2015-04-21;0;2015-04-21;0;f;52
250872;Начальник учебного пункта (городка);t;1;2015-04-21;0;2015-04-21;0;f;
397140;Штамповщик оболочек;t;;2015-04-21;0;2015-04-21;0;f;73
345678;Монтажник на ремонте ванн;t;;2015-04-21;0;2015-04-21;0;f;73
134116;Литейщик электрокерамических изделий;t;2-4;2015-04-21;0;2015-04-21;0;f;45
240891;Методист образовательного учреждения, методического, учебно-методического кабинета (центра), фильмотеки;t;2;2015-04-21;0;2015-04-21;0;f;
133518;Лакировщик электроизоляционных изделий и материалов;t;2-4;2015-04-21;0;2015-04-21;0;f;19
225391;Инженер по буровзрывным (взрывным) работам;t;2;2015-04-21;0;2015-04-21;0;f;
119065;Дренажник;t;2;2015-04-21;0;2015-04-21;0;f;56
182711;Сборщик теплоизоляционных конструкций;t;3-4;2015-04-21;0;2015-04-21;0;f;43
144071;Машинист электролебедки;t;2-3;2015-04-21;0;2015-04-21;0;f;3
139213;Машинист оборудования конвейерных и поточных линий;t;3-5;2015-04-21;0;2015-04-21;0;f;42
162417;Оправщик электрокерамических изделий;t;2-6;2015-04-21;0;2015-04-21;0;f;45
209026;Главный специалист в аппарате Конституционного Суда Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
127860;Клейщик изделий из металла;t;2-3;2015-04-21;0;2015-04-21;0;f;65
202309;Ассистент художника-мультипликатора;t;2;2015-04-21;0;2015-04-21;0;f;
182073;Сборщик натуральных объектов;t;1-5;2015-04-21;0;2015-04-21;0;f;60
248567;Начальник пункта (в прочих отраслях);t;1;2015-04-21;0;2015-04-21;0;f;
179625;Резчик сырья;t;2-3;2015-04-21;0;2015-04-21;0;f;31
